genres,release_date,id,user_id,playtime_forever,title,sentiment_analysis
Action,2012-08-21,730,76561198072218031,1590,CounterStrike Global Offensive,1.0
Action,2012-12-12,224540,SnipinAllDay,206,Ace of Spades Battle Builder,1.0
Action,2004-11-01,240,forgiebaby,5951,CounterStrike Source,1.0
Action,2008-09-16,20900,76561198072221831,211,The Witcher Enhanced Edition Directors Cut,1.0
Action,2011-01-25,42910,76561198072222976,179,Magicka,1.0
Action,2009-05-14,1250,76561198072224063,1461,Killing Floor,1.0
Action,2008-10-21,12200,rhujfrjfcdhnfvhujffvg,238,Bully Scholarship Edition,1.0
Action,2006-03-14,1200,76561198072228728,72,Red Orchestra Ostfront 4145,1.0
Indie,2006-11-29,4000,76561198072229432,4357,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198072234375,20850,Garrys Mod,1.0
Strategy,2009-02-18,15620,76561198072235403,190,Warhammer 40000 Dawn of War II,1.0
Action,2004-11-01,240,Sarmantor,4390,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198072236225,2508,Garrys Mod,1.0
Action,2011-04-18,620,ItzDolanz,193,Portal 2,1.0
Action,2014-01-31,208090,76561198072239444,162,Loadout,1.0
RPG,2010-09-10,70400,888jinzhu,11,Recettear An Item Shops Tale,1.0
Action,2009-11-16,550,76561198072240225,5289,Left 4 Dead 2,1.0
Indie,2006-11-29,4000,76561198072244495,1481,Garrys Mod,0.0
Indie,2006-11-29,4000,76561198072246588,184,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198072246836,72,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198072253720,171,Garrys Mod,1.0
Action,2004-11-01,320,76561198072253968,68,HalfLife 2 Deathmatch,1.0
Action,2012-09-20,200710,76561198072255194,6805,Torchlight II,1.0
Adventure,2012-04-24,207610,76561198072256046,899,The Walking Dead,1.0
Action,2014-01-31,208090,76561198072258269,9,Loadout,1.0
Casual,2012-10-16,205190,76561198072261167,182,Rocksmith,1.0
Action,2009-10-26,8980,76561198072263024,0,Borderlands,1.0
Action,2007-10-10,400,76561198072263812,1611,Portal,1.0
Action,1999-11-01,50,76561198072263858,0,HalfLife Opposing Force,1.0
Action,2009-11-16,550,76561198072264386,511,Left 4 Dead 2,1.0
Action,2004-11-01,240,76561198072265305,0,CounterStrike Source,1.0
Casual,2009-04-10,26800,76561198072269248,739,Braid,1.0
Action,2009-11-16,550,76561198072274837,17,Left 4 Dead 2,1.0
Indie,2006-11-29,4000,76561198072275842,22971,Garrys Mod,1.0
Action,2009-05-14,1250,pnktoud,1307,Killing Floor,1.0
Action,2011-05-16,105600,76561198072278689,1954,Terraria,1.0
Adventure,2012-04-24,207610,76561198072280354,182,The Walking Dead,0.0
Action,2010-11-09,42700,76561198072284932,2371,Call of Duty Black Ops,1.0
Action,2012-08-21,730,76561198072284976,2511,CounterStrike Global Offensive,1.0
Action,2012-10-16,219640,76561198072286387,41,Chivalry Medieval Warfare,1.0
Adventure,2012-11-19,218680,76561198072289212,715,Scribblenauts Unlimited,1.0
Indie,2006-11-29,4000,76561198072292032,1183,Garrys Mod,1.0
Action,2012-08-21,730,cxxviii,2396,CounterStrike Global Offensive,1.0
Indie,2006-11-29,4000,76561198072295317,21515,Garrys Mod,1.0
Action,2012-10-16,219640,76561198072295641,101,Chivalry Medieval Warfare,1.0
Strategy,2010-09-21,8930,76561198072297139,46,Sid Meiers Civilization V,1.0
Action,2008-10-20,17470,76561198072300005,0,Dead Space,1.0
Strategy,2010-02-25,34030,76561198072302232,1243,Napoleon Total War,1.0
Action,2012-08-21,730,76561198072304299,3493,CounterStrike Global Offensive,1.0
Action,2010-03-23,8190,76561198072304420,59,Just Cause 2,1.0
Indie,2006-11-29,4000,76561198072304520,6819,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198072306947,27453,Garrys Mod,1.0
Action,2007-10-10,400,zcan,312,Portal,1.0
Action,2009-01-13,17410,76561198072309511,338,Mirrors Edge,1.0
Indie,2006-11-29,4000,76561198072311378,8106,Garrys Mod,1.0
Action,2009-11-03,32430,76561198072312866,268,STAR WARS  The Force Unleashed Ultimate Sith Edition,1.0
Action,2004-11-01,240,76561198072314327,418,CounterStrike Source,1.0
Action,2012-12-12,224540,wooissalty,3,Ace of Spades Battle Builder,2.0
Action,2012-08-21,730,76561198072315247,3148,CounterStrike Global Offensive,1.0
Action,2017-07-07,304930,76561198072315512,6472,Unturned,1.0
Action,2011-05-16,105600,76561198072319343,778,Terraria,1.0
Indie,2006-11-29,4000,76561198072319359,217,Garrys Mod,1.0
Racing,2008-06-19,8650,76561198072320201,0,RACE 07 Andy Priaulx Crowne Plaza Raceway Free DLC,1.0
Action,2006-05-08,2500,Dop3y_Snip3r,0,Shadowgrounds,2.0
Action,2012-08-21,730,76561198072322705,13394,CounterStrike Global Offensive,1.0
Action,2009-11-16,550,yourgloriousleader,878,Left 4 Dead 2,0.0
Action,2008-10-20,17470,lmercer2537,0,Dead Space,1.0
Strategy,2011-09-28,70600,76561198072328324,0,Worms Ultimate Mayhem,1.0
Action,2011-12-19,204030,76561198072328653,130,Fable  The Lost Chapters,2.0
Action,2011-04-18,620,76561198072328926,3214,Portal 2,1.0
Action,2004-11-01,240,76561198072332279,139,CounterStrike Source,1.0
Action,2003-10-14,12150,76561198072334679,275,Max Payne 2 The Fall of Max Payne,1.0
Action,2004-11-01,240,76561198072334973,2050,CounterStrike Source,1.0
Action,2009-05-14,1250,76561198072338401,0,Killing Floor,1.0
Action,2003-04-13,223470,76561198072344993,200,POSTAL 2,1.0
Indie,2014-07-29,296470,dber58,0,Mount Your Friends,1.0
Indie,2006-11-29,4000,patbarlow69,727,Garrys Mod,0.0
Action,2011-11-14,55230,76561198072348161,1836,Saints Row The Third,1.0
Action,2004-11-01,240,76561198072350063,0,CounterStrike Source,1.0
Action,2004-11-01,240,76561198072350593,18,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198072352707,7868,Garrys Mod,1.0
Action,2014-01-31,208090,76561198072352729,362,Loadout,1.0
Action,2017-07-07,304930,76561198072353364,137,Unturned,1.0
Strategy,2006-12-21,6210,76561198072353989,0,Vegas Make It Big,2.0
Action,2013-10-25,238430,76561198072355240,62,Contagion,1.0
Action,2012-09-20,200710,76561198072355765,1777,Torchlight II,1.0
Indie,2006-11-29,4000,juvd,6061,Garrys Mod,2.0
Action,2009-11-16,550,Hamsster,18044,Left 4 Dead 2,1.0
Simulation,2010-10-29,90200,76561198072361871,731,Farming Simulator 2011,1.0
Action,2006-09-11,4560,76561198072363692,66,Company of Heroes  Legacy Edition,1.0
Action,2012-08-21,730,76561198072365466,3170,CounterStrike Global Offensive,1.0
Action,2017-07-07,304930,76561198072365752,40,Unturned,2.0
Indie,2006-11-29,4000,sillyguy715,13608,Garrys Mod,2.0
Indie,2006-11-29,4000,100355,13,Garrys Mod,1.0
Action,2004-11-01,240,76561198072371172,261,CounterStrike Source,1.0
Action,2004-11-16,220,76561198072372798,166,HalfLife 2,1.0
Action,2005-06-06,12120,76561198072374705,15,Grand Theft Auto San Andreas,1.0
Action,2004-11-01,240,76561198072375033,2,CounterStrike Source,1.0
Action,2009-11-16,550,76561198072375458,5045,Left 4 Dead 2,1.0
Action,2012-10-29,209080,76561198072375550,242,Guns of Icarus Online,1.0
Action,2010-10-12,47790,76561198072377287,646,Medal of Honor,1.0
Action,2012-10-30,4920,76561198072381918,1066,Natural Selection 2,1.0
Indie,2006-11-29,4000,jaspooer,16982,Garrys Mod,2.0
Indie,2006-11-29,4000,76561198072382424,101,Garrys Mod,1.0
Action,2011-05-16,105600,76561198072382928,371,Terraria,1.0
Indie,2006-11-29,4000,76561198072385192,2330,Garrys Mod,1.0
Action,2014-01-31,208090,1454235887,194,Loadout,1.0
Action,2004-11-01,240,76561198072390700,9748,CounterStrike Source,1.0
Indie,2006-11-29,4000,junstan,2094,Garrys Mod,2.0
Action,2008-11-17,500,thadvious,165,Left 4 Dead,1.0
Action,2012-08-21,730,76561198072394406,3949,CounterStrike Global Offensive,1.0
Action,2004-11-01,240,76561198072397269,0,CounterStrike Source,1.0
Indie,2006-11-29,4000,117007,4765,Garrys Mod,1.0
Action,2004-11-01,240,ConnorIsAlreadyInUse,26,CounterStrike Source,1.0
Action,2012-09-26,204360,RufiusIV,1324,Castle Crashers,1.0
Indie,2006-11-29,4000,CodeElectra,0,Garrys Mod,1.0
Action,2011-01-25,42910,76561198072404996,68,Magicka,2.0
Indie,2006-11-29,4000,pezza349,3444,Garrys Mod,1.0
Action,2009-11-16,550,76561198072411406,2061,Left 4 Dead 2,1.0
Action,2008-04-09,15100,baroch887,514,Assassins Creed Directors Cut Edition,1.0
Action,2000-11-01,10,76561198072412434,48,CounterStrike,1.0
Action,2004-11-01,240,76561198072413044,217,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198072415577,816,Garrys Mod,1.0
Action,2011-09-26,17710,76561198072417022,20,Nuclear Dawn,1.0
Action,2009-11-16,550,76561198072418200,430,Left 4 Dead 2,1.0
Action,2004-11-16,220,waowthanksasshole,158,HalfLife 2,1.0
Indie,2006-11-29,4000,thebonk,15198,Garrys Mod,2.0
Action,2011-05-16,105600,76561198072424674,4313,Terraria,1.0
Action,2011-04-18,620,76561198072430954,31487,Portal 2,1.0
Simulation,2006-10-26,2700,AJK273,1406,RollerCoaster Tycoon 3 Platinum,1.0
Indie,2006-11-29,4000,76561198072434910,14014,Garrys Mod,1.0
Action,2012-12-12,224540,Nofgzpls,327,Ace of Spades Battle Builder,1.0
Action,2011-03-14,55100,76561198072435535,101,Homefront,1.0
Indie,2006-11-29,4000,76561198072435651,7661,Garrys Mod,0.0
Action,2009-11-16,550,76561198072436161,4974,Left 4 Dead 2,1.0
Indie,2006-11-29,4000,76561198072438683,23337,Garrys Mod,1.0
Action,2012-08-21,730,76561198072446253,7009,CounterStrike Global Offensive,1.0
Action,2000-11-01,10,76561198072447047,7378,CounterStrike,1.0
Action,2004-11-01,240,protokiller,609,CounterStrike Source,1.0
Action,2012-08-01,204300,76561198072453237,96,Awesomenauts  the 2D moba,1.0
Action,2000-11-01,10,elducttape,182,CounterStrike,2.0
Indie,2006-11-29,4000,76561198072453320,6088,Garrys Mod,1.0
Action,2012-02-20,200210,76561198072455666,0,Realm of the Mad God,1.0
Action,2010-10-28,41660,76561198072455967,3,Tommy Tronic,1.0
Indie,2006-11-29,4000,76561198072457005,1571,Garrys Mod,1.0
Indie,2009-11-16,41800,76561198072460787,0,Gratuitous Space Battles,1.0
Action,2006-05-08,2500,cyan101,76,Shadowgrounds,2.0
Action,2017-07-07,304930,1937648259137856lkjnoik,3707,Unturned,1.0
Indie,2006-11-29,4000,76561198072473008,6,Garrys Mod,1.0
Action,2009-11-16,550,76561198072473627,1305,Left 4 Dead 2,1.0
Action,2009-11-16,550,76561198072474198,894,Left 4 Dead 2,1.0
Action,1999-04-01,20,76561198072474924,1,Team Fortress Classic,1.0
Indie,2006-11-29,4000,soloqhero,1213,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198072476507,4443,Garrys Mod,2.0
Action,2011-05-16,105600,AWEOSMEMAN,124,Terraria,1.0
Action,2011-12-06,113400,98otg786rfiv,0,APB Reloaded,1.0
Indie,2006-11-29,4000,76561198072493224,2983,Garrys Mod,1.0
Action,2017-07-07,304930,76561198072493915,0,Unturned,1.0
Action,2012-12-18,11610,fireives1967,0,Dragon Nest,1.0
Adventure,2011-08-02,48000,76561198072495886,88,LIMBO,1.0
Action,2004-11-16,220,76561198072499236,0,HalfLife 2,1.0
Indie,2006-11-29,4000,TheLaggerPro,6073,Garrys Mod,1.0
Action,2016-04-19,207140,76561198072499322,2729,SpeedRunners,1.0
Indie,2010-11-30,40800,76561198072499387,6710,Super Meat Boy,1.0
Action,2011-06-14,99900,76561198072499799,0,Spiral Knights,2.0
Action,2009-07-07,21660,Da_Roo,4351,Street Fighter IV,2.0
Action,2010-03-23,8190,76561198072502363,18729,Just Cause 2,1.0
Indie,2006-11-29,4000,76561198072503426,1803,Garrys Mod,1.0
Action,1997-10-09,32380,76561198072503899,0,STAR WARS Jedi Knight Dark Forces II,1.0
Indie,2012-08-10,209270,76561198072504533,59,Hero Academy,1.0
Indie,2006-11-29,4000,76561198072504978,229,Garrys Mod,1.0
Action,2012-08-30,206210,76561198072505216,3170,Gotham City Impostors Free to Play,1.0
Adventure,2012-11-19,218680,majini83,771,Scribblenauts Unlimited,1.0
Action,2004-11-16,220,76561198072505649,353,HalfLife 2,0.0
Adventure,2012-11-19,218680,76561198072506459,102,Scribblenauts Unlimited,1.0
Action,2011-04-18,620,vey_xd,745,Portal 2,1.0
Indie,2006-11-29,4000,76561198072509891,1159,Garrys Mod,1.0
Action,1998-11-08,70,76561198072513553,91,HalfLife,1.0
Adventure,2012-04-24,207610,76561198072514321,3025,The Walking Dead,1.0
Action,2011-04-18,620,76561198072514776,471,Portal 2,1.0
Indie,2006-11-29,4000,niggerminaj,1,Garrys Mod,1.0
Action,2011-01-25,42910,revolutionvish,105,Magicka,1.0
Indie,2012-09-14,212680,theStarship,86,FTL Faster Than Light,1.0
Action,2013-08-12,239070,76561198072517781,80,Hammerwatch,1.0
Indie,2006-11-29,4000,76561198072519937,390,Garrys Mod,1.0
Action,2004-11-16,220,76561198072520014,267,HalfLife 2,1.0
Action,2011-04-08,70000,76561198072520179,80,Dino DDay,1.0
Action,2012-09-20,200710,76561198072521404,3581,Torchlight II,1.0
Action,2011-04-18,620,JezzaJaw,484,Portal 2,1.0
Action,2009-11-16,550,76561198072526898,2501,Left 4 Dead 2,1.0
Indie,2006-11-29,4000,76561198072528098,95,Garrys Mod,1.0
Action,2012-09-20,200710,76561198072528597,2709,Torchlight II,1.0
Indie,2009-07-20,34900,Genesiszs,721,Bad Rats the Rats Revenge,2.0
Action,2009-06-30,21980,76561198072528774,98,Call of Juarez Bound in Blood,1.0
Action,2004-11-01,240,76561198072531173,691,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198072532511,12944,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198072533589,915,Garrys Mod,1.0
Action,2000-11-01,10,76561198072534547,81,CounterStrike,1.0
Indie,2006-11-29,4000,76561198072541428,2392,Garrys Mod,2.0
Casual,2006-08-30,3450,blindfrog42,110,Typer Shark Deluxe,2.0
Action,2002-05-21,12100,Failasaurus_Rex,0,Grand Theft Auto III,1.0
Action,2004-11-01,240,76561198072544900,0,CounterStrike Source,1.0
Action,2011-04-18,620,76561198072547476,1975,Portal 2,1.0
Indie,2012-09-14,212680,76561198072558234,2679,FTL Faster Than Light,1.0
Indie,2006-11-29,4000,76561198072559414,15881,Garrys Mod,1.0
Action,2013-12-16,221100,76561198072561054,256,DayZ,1.0
Action,2005-11-01,6060,ridleythedog,219,Star Wars Battlefront 2 Classic 2005,1.0
Action,2012-08-21,730,76561198072564609,1066,CounterStrike Global Offensive,1.0
RPG,2011-05-17,20920,76561198072565597,23,The Witcher 2 Assassins of Kings Enhanced Edition,1.0
Indie,2006-11-29,4000,76561198072566222,5632,Garrys Mod,1.0
Action,2004-11-01,240,sparksflynn,16,CounterStrike Source,1.0
Casual,2008-10-20,18300,76561198072568614,3,Spectraball,1.0
Action,2013-04-16,104900,NooodleBox,42,ORION Prelude,1.0
RPG,2009-11-06,17450,76561198072571410,48,Dragon Age Origins,1.0
Strategy,2009-02-18,15620,XxmanoxX,319,Warhammer 40000 Dawn of War II,2.0
Action,2004-11-16,220,76561198072573871,25,HalfLife 2,2.0
Indie,2006-11-29,4000,ViniReaper,9284,Garrys Mod,1.0
Indie,2006-11-29,4000,SophieTheDropbear,6584,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198072580415,1990,Garrys Mod,1.0
Action,2004-11-01,240,76561198072580886,552,CounterStrike Source,1.0
Action,2011-05-16,105600,76561198072581380,2943,Terraria,1.0
Action,2004-11-16,220,76561198072583621,151,HalfLife 2,1.0
Strategy,2010-09-21,8930,76561198072584801,803,Sid Meiers Civilization V,1.0
Action,2012-11-12,202970,denzilben,268,Call of Duty Black Ops II,1.0
Indie,2006-11-29,4000,juan1035,533,Garrys Mod,0.0
Action,2000-11-01,10,76561198072593888,3363,CounterStrike,1.0
Action,2012-11-08,206500,76561198072594197,3449,AirMech Strike,1.0
Action,2007-10-10,400,76561198072594932,541,Portal,1.0
Indie,2006-11-29,4000,FludReturn,8553,Garrys Mod,1.0
Action,2004-11-01,240,IDontUseSteamAnymore,3,CounterStrike Source,1.0
Action,2012-09-17,49520,76561198072600568,1376,Borderlands 2,1.0
Action,1998-11-08,70,tristandeeg,477,HalfLife,1.0
Indie,2006-11-29,4000,76561198072604584,65,Garrys Mod,2.0
Action,2009-11-16,550,76561198072606364,416,Left 4 Dead 2,1.0
Action,2017-07-07,304930,76561198072607662,1291,Unturned,1.0
Action,2012-11-12,202970,primeonehing,52,Call of Duty Black Ops II,1.0
Action,2000-11-01,10,Andromnicus,2,CounterStrike,2.0
Indie,2006-11-29,4000,76561198072615231,3297,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198072617841,6,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198072621187,377,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198072623395,1538,Garrys Mod,1.0
Action,2014-01-31,208090,76561198072625448,380,Loadout,1.0
Action,2004-11-16,220,76561198072625986,429,HalfLife 2,1.0
Indie,2006-11-29,4000,76561198072635295,6904,Garrys Mod,1.0
Action,2009-11-16,550,76561198072635902,5043,Left 4 Dead 2,1.0
Indie,2006-11-29,4000,76561198072641249,17428,Garrys Mod,1.0
Action,2004-11-01,240,76561198072641729,12219,CounterStrike Source,1.0
Action,2006-09-11,4560,76561198072644420,385,Company of Heroes  Legacy Edition,1.0
Free to Play,2014-04-17,263540,76561198072645510,1,Villagers and Heroes,1.0
Action,2004-11-01,240,Minigamin,52977,CounterStrike Source,2.0
Indie,2006-11-29,4000,76561198072649686,1098,Garrys Mod,2.0
Indie,2006-11-29,4000,76561198072651024,3050,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198072651579,4529,Garrys Mod,1.0
Action,2004-11-01,240,76561198072654405,25,CounterStrike Source,1.0
Action,2009-11-16,550,76561198072654459,79,Left 4 Dead 2,1.0
Strategy,2010-03-10,20570,76561198072654697,15202,Warhammer 40000 Dawn of War II Chaos Rising,2.0
Strategy,2004-09-22,4760,76561198072654717,5460,Rome Total War  Collection,1.0
RPG,2005-07-11,3920,mpbfcae12,0,Sid Meiers Pirates,1.0
Indie,2006-11-29,4000,76561198072656536,1809,Garrys Mod,1.0
Action,2009-11-16,550,miztrain,930,Left 4 Dead 2,1.0
Action,2009-05-14,1250,mundomaisgamer,357,Killing Floor,1.0
Action,2011-05-16,105600,76561198072659504,5767,Terraria,1.0
Indie,2006-11-29,4000,76561198072660460,875,Garrys Mod,2.0
Adventure,2012-11-19,218680,76561198072660652,539,Scribblenauts Unlimited,1.0
Indie,2006-11-29,4000,76561198072660787,440,Garrys Mod,2.0
Action,2009-11-16,550,76561198072663655,0,Left 4 Dead 2,1.0
Indie,2006-11-29,4000,76561198072664605,3639,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198072665805,3770,Garrys Mod,1.0
Strategy,2010-02-25,34030,76561198072667338,1997,Napoleon Total War,1.0
Indie,2006-11-29,4000,76561198072668325,699,Garrys Mod,1.0
Action,2017-07-07,304930,76561198072674584,0,Unturned,1.0
Strategy,2009-03-12,24800,sirkrant,211,Command amp Conquer Red Alert 3  Uprising,1.0
Indie,2006-11-29,4000,OfficalUberZ,87711,Garrys Mod,1.0
Action,2010-08-23,39800,puopolo,11,Nation Red,1.0
Action,2011-11-01,32800,76561198072687500,941,Lord of the Rings War in the North,1.0
Indie,2006-11-29,4000,treickmmani,17007,Garrys Mod,1.0
Action,2004-11-01,240,76561198072692540,7708,CounterStrike Source,1.0
Action,2004-11-01,240,HybridWolfKyle,965,CounterStrike Source,1.0
Strategy,2006-11-15,4700,76561198072699067,29,Medieval II Total War,0.0
Action,2012-09-17,49520,76561198072699112,3752,Borderlands 2,1.0
Adventure,2011-11-08,110800,76561198072704117,149,LA Noire,1.0
Action,2004-11-01,240,bcoop75,223,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198072706321,2759,Garrys Mod,2.0
Action,2004-11-01,240,76561198072706839,55480,CounterStrike Source,1.0
Action,2012-12-12,224540,benemmett,30,Ace of Spades Battle Builder,1.0
Indie,2006-11-29,4000,76561198072712568,0,Garrys Mod,1.0
Indie,2006-11-29,4000,Appoll,29228,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198072716168,297,Garrys Mod,1.0
Action,2004-11-16,220,76561198072716283,43,HalfLife 2,1.0
Indie,2006-11-29,4000,WhipDip,92291,Garrys Mod,2.0
Action,2012-09-17,49520,76561198072719197,1581,Borderlands 2,1.0
Action,2012-08-21,730,76561198072724104,2131,CounterStrike Global Offensive,1.0
Action,2016-10-18,227940,76561198072725627,17,Heroes amp Generals,1.0
Casual,2010-11-22,31280,76561198072726024,121,Poker Night at the Inventory,1.0
Action,2000-11-01,10,franciscohenriquez,12753,CounterStrike,1.0
Indie,2006-11-29,4000,rioblu445,4365,Garrys Mod,2.0
Action,2004-11-16,220,neawin,99,HalfLife 2,1.0
Action,2012-08-01,204300,76561198072728913,2214,Awesomenauts  the 2D moba,2.0
Action,2012-10-30,4920,marbleschu,0,Natural Selection 2,1.0
Action,2011-05-16,105600,76561198072731687,358,Terraria,1.0
Action,2009-11-16,550,scottyandtheniggers,569,Left 4 Dead 2,1.0
Indie,2006-11-29,4000,kamahl40,545,Garrys Mod,1.0
Indie,2006-11-29,4000,zenixx1337,1238,Garrys Mod,1.0
Action,2014-08-05,312990,mrkiller999,104,The Expendabros,1.0
Action,2012-02-20,200210,76561198072737788,79,Realm of the Mad God,1.0
Action,2004-11-16,220,ArbiterSenpai,1133,HalfLife 2,2.0
Indie,2006-11-29,4000,NeoESWhiteoutZ,796,Garrys Mod,2.0
Action,2011-10-20,24240,226rep,151,PAYDAY The Heist,1.0
Action,2004-11-01,240,76561198072744670,160,CounterStrike Source,1.0
Indie,2006-11-29,4000,King_Dorkus,1251,Garrys Mod,2.0
Action,2012-09-17,49520,76561198072744853,1808,Borderlands 2,1.0
Action,2011-05-16,105600,76561198072745787,403,Terraria,1.0
Action,2009-11-16,550,76561198072746635,1377,Left 4 Dead 2,2.0
Action,2011-05-16,105600,76561198072746662,2174,Terraria,1.0
Action,2011-04-18,620,76561198072748700,542,Portal 2,1.0
Indie,2006-11-29,4000,76561198072751006,12,Garrys Mod,1.0
Action,2012-12-12,224540,76561198072753937,3625,Ace of Spades Battle Builder,1.0
