user_id,steam_id,playtime_forever,id
cwalk128,76561198080217543,6921,4000
76561198080219102,76561198080219102,0,205790
Chrisdakiller38,76561198080219124,4261,4000
186038013,76561198080223383,0,205790
76561198080227380,76561198080227380,0,205790
allstar83,76561198080228538,0,0
76561198080230384,76561198080230384,0,0
76561198080230666,76561198080230666,0,205790
76561198080231305,76561198080231305,0,0
76561198080231482,76561198080231482,16233,4000
76561198080235876,76561198080235876,0,205790
76561198080237817,76561198080237817,1777,208200
76561198080244350,76561198080244350,1223,4000
76561198080244653,76561198080244653,0,205790
ilikesandvich,76561198080246046,5249,105600
WaitingRelic,76561198080250446,234,109600
76561198080250663,76561198080250663,0,0
76561198080251441,76561198080251441,0,0
76561198080256964,76561198080256964,0,205790
ScootyBootyBoy,76561198080259128,0,218620
76561198080259487,76561198080259487,0,205790
76561198080261763,76561198080261763,357,8930
76561198080264704,76561198080264704,4872,24960
76561198080264988,76561198080264988,0,0
76561198080266763,76561198080266763,1297,4000
DropCorex,76561198080269501,339,208090
76561198080270958,76561198080270958,89,20
76561198080282900,76561198080282900,4702,224540
MyHeadIsHero,76561198080286606,476,218680
76561198080289746,76561198080289746,176,500
76561198080290389,76561198080290389,0,0
76561198080291322,76561198080291322,80470,730
76561198080292348,76561198080292348,0,205790
76561198080292523,76561198080292523,0,205790
76561198080293845,76561198080293845,2058,550
mustaaache1,76561198080293848,333,4000
moistpasta,76561198080293858,3,205790
76561198080294212,76561198080294212,1,204360
76561198080294790,76561198080294790,0,205790
76561198080295203,76561198080295203,290,730
cheeky-fedora-wearing-scrublord,76561198080296898,9101,4000
76561198080297779,76561198080297779,7096,4000
76561198080298316,76561198080298316,12385,4000
76561198080299277,76561198080299277,0,0
76561198080300261,76561198080300261,0,0
76561198080300843,76561198080300843,1175,205100
76561198080301852,76561198080301852,0,400
76561198080303375,76561198080303375,1326,105600
lbrancourt,76561198080303501,2,208200
kuy_kuy1,76561198080304553,5771,4000
76561198080305273,76561198080305273,8811,4000
76561198080307028,76561198080307028,123,400
76561198080309274,76561198080309274,0,205790
76561198080310357,76561198080310357,0,0
kira2738,76561198080311645,0,34900
76561198080312318,76561198080312318,49,205550
76561198080317444,76561198080317444,3168,301520
76561198080318179,76561198080318179,9,230410
76561198080319899,76561198080319899,0,220
76561198080322738,76561198080322738,13501,240
dude420,76561198080323954,0,0
dantheorginal,76561198080324230,6029,4000
76561198080324558,76561198080324558,1561,4000
BrGamer123,76561198080325504,0,205790
bossman1999,76561198080330656,0,0
thaaangs,76561198080332925,0,0
Grim9621,76561198080333411,7463,4000
TheGameAndWatch,76561198080334371,27,20
76561198080335726,76561198080335726,1609,4000
76561198080338804,76561198080338804,0,205790
76561198080341180,76561198080341180,0,205790
76561198080341527,76561198080341527,0,0
76561198080346390,76561198080346390,0,0
76561198080347018,76561198080347018,0,0
76561198080347527,76561198080347527,5514,730
ExaltedZapdos,76561198080350247,0,3800
76561198080356678,76561198080356678,0,0
76561198080363886,76561198080363886,1947,4000
76561198080366479,76561198080366479,0,205790
76561198080368198,76561198080368198,1794,4000
C9VinnyG,76561198080371128,0,4540
AlduinGamer,76561198080371897,62,224540
demonater999,76561198080371995,0,0
76561198080372719,76561198080372719,279,33910
flynnchonkonkies,76561198080373204,67,201490
76561198080373620,76561198080373620,0,0
76561198080378833,76561198080378833,1157,4000
76561198080383552,76561198080383552,0,0
notshake,76561198080383925,0,550
76561198080385420,76561198080385420,3856,550
RenS6,76561198080385444,0,0
76561198080385841,76561198080385841,2413,219640
76561198080391811,76561198080391811,1139,4000
76561198080392280,76561198080392280,629,4000
Gandaulf,76561198080393549,0,0
76561198080395017,76561198080395017,11167,730
vegemiteboy,76561198080396415,0,205790
76561198080398083,76561198080398083,3337,4000
76561198080398317,76561198080398317,393,224540
splitmyurethra,76561198080398538,17669,4000
76561198080400625,76561198080400625,726,4000
76561198080400791,76561198080400791,628,4000
76561198080404306,76561198080404306,91,620
76561198080404627,76561198080404627,0,0
pethee,76561198080406559,0,205790
spottlight,76561198080407048,1167,4000
5453V3,76561198080408795,4,33910
76561198080411583,76561198080411583,0,0
76561198080414902,76561198080414902,31867,240
76561198080415544,76561198080415544,0,205790
76561198080420397,76561198080420397,1736,4000
76561198080425201,76561198080425201,0,205790
76561198080430000,76561198080430000,0,0
76561198080432945,76561198080432945,572,4000
76561198080433372,76561198080433372,1884,550
76561198080434721,76561198080434721,0,0
76561198080435880,76561198080435880,1151,550
76561198080436803,76561198080436803,2840,72850
76561198080439936,76561198080439936,437,10
76561198080442295,76561198080442295,0,0
76561198080455244,76561198080455244,0,0
76561198080455475,76561198080455475,0,207230
76561198080461787,76561198080461787,0,205790
ALHABET,76561198080464271,1703,218230
76561198080465293,76561198080465293,533,6060
fluggerbutter,76561198080466933,49,12210
76561198080468323,76561198080468323,8,11610
76561198080473151,76561198080473151,65,33910
havock2,76561198080473202,0,205790
76561198080473396,76561198080473396,0,205790
76561198080475239,76561198080475239,1477,4000
76561198080475868,76561198080475868,0,29800
76561198080477464,76561198080477464,0,205790
NarukuDeidara,76561198080478418,78,240
Mr_P3ngu1n,76561198080479016,282,202970
76561198080479136,76561198080479136,669,220
76561198080482733,76561198080482733,0,0
WDCGkrazy,76561198080483856,5411,4000
76561198080486204,76561198080486204,0,0
76561198080488092,76561198080488092,148,63380
76561198080488289,76561198080488289,365,224540
76561198080489176,76561198080489176,0,205790
76561198080489201,76561198080489201,31,10680
76561198080491571,76561198080491571,699,12750
76561198080492350,76561198080492350,12664,4000
76561198080495807,76561198080495807,7982,72850
derpyroo,76561198080496224,173,220
juvieaa,76561198080497579,0,4000
76561198080497898,76561198080497898,0,205790
azayne,76561198080499310,18,240
76561198080500523,76561198080500523,0,205790
76561198080501388,76561198080501388,163,550
76561198080501620,76561198080501620,0,208090
dunlookerr,76561198080502379,186,31280
FrostFree,76561198080503145,0,0
76561198080503924,76561198080503924,0,0
76561198080504652,76561198080504652,1418,4000
DoomDog,76561198080506566,62,240
76561198080515022,76561198080515022,173,57300
76561198080515917,76561198080515917,5,304930
Connorpod169,76561198080517662,27,240
pler123,76561198080521510,3320,4000
76561198080523640,76561198080523640,0,0
76561198080524407,76561198080524407,7,205790
76561198080525203,76561198080525203,0,0
76561198080528638,76561198080528638,0,205790
76561198080532053,76561198080532053,0,0
76561198080532893,76561198080532893,0,205790
76561198080534963,76561198080534963,5850,220260
76561198080535934,76561198080535934,573,550
mandkind,76561198080537093,0,304930
76561198080539042,76561198080539042,402,4000
dolank,76561198080543661,0,0
deanbear12,76561198080544006,58,4000
76561198080547072,76561198080547072,645,99900
Darkspeed00,76561198080548364,4829,4000
76561198080551326,76561198080551326,2311,4000
76561198080553674,76561198080553674,1551,240
76561198080553711,76561198080553711,3999,4000
76561198080554465,76561198080554465,0,205790
76561198080557858,76561198080557858,0,0
76561198080560730,76561198080560730,3262,105600
76561198080566079,76561198080566079,147,12120
76561198080569649,76561198080569649,188,104700
76561198080572366,76561198080572366,0,220
76561198080572567,76561198080572567,14,17470
Scott752,76561198080575958,0,220
DeCharge,76561198080576366,5318,4000
76561198080576407,76561198080576407,0,205790
76561198080578212,76561198080578212,305,221260
76561198080581750,76561198080581750,3607,4000
uhtred_,76561198080584672,0,205790
76561198080585724,76561198080585724,1222,550
76561198080586899,76561198080586899,822,91310
76561198080587391,76561198080587391,0,205790
76561198080587590,76561198080587590,1117,1250
hekticxmoon,76561198080591734,0,1200
Cobrastriker4,76561198080593366,429,109600
76561198080597847,76561198080597847,4458,4000
76561198080599360,76561198080599360,484,31280
76561198080600418,76561198080600418,1226,4000
shimoda,76561198080601240,727,550
afallingninja89,76561198080601395,36,6060
76561198080606242,76561198080606242,413,220
76561198080608348,76561198080608348,0,0
76561198080610062,76561198080610062,272,240
kendrick0210,76561198080610136,857,4000
pjw5,76561198080611151,2079,7940
76561198080612966,76561198080612966,0,0
76561198080613630,76561198080613630,1037,208090
keyloom,76561198080614297,316,4000
efloe,76561198080615024,219,4000
76561198080616529,76561198080616529,3,13140
76561198080616682,76561198080616682,4959,550
rainbowbaloney,76561198080617796,545,4000
76561198080617914,76561198080617914,2683,233450
fhjao,76561198080619885,1223,20
76561198080623452,76561198080623452,33951,4000
76561198080624016,76561198080624016,38385,240
76561198080624639,76561198080624639,12459,240
76561198080629775,76561198080629775,43,224260
TheSexPest,76561198080630234,1725,9930
76561198080631694,76561198080631694,695,4000
76561198080633197,76561198080633197,0,205790
texasranger95,76561198080633681,3140,240
76561198080633960,76561198080633960,493,113400
76561198080634186,76561198080634186,190,4000
76561198080637551,76561198080637551,216,304930
76561198080639003,76561198080639003,1316,219740
76561198080643900,76561198080643900,0,205790
76561198080644799,76561198080644799,0,0
ass4life,76561198080647009,1,33910
76561198080647799,76561198080647799,0,205790
76561198080656673,76561198080656673,13796,4000
76561198080663656,76561198080663656,529,105600
76561198080667896,76561198080667896,2918,22370
iro00013,76561198080673472,950,240
Gleich1IsDaBest,76561198080677349,1280,4000
76561198080677707,76561198080677707,0,0
76561198080677891,76561198080677891,29,550
syndkat,76561198080678006,170,400
76561198080682363,76561198080682363,0,0
76561198080686199,76561198080686199,0,205790
76561198080687786,76561198080687786,12,96300
76561198080688778,76561198080688778,0,0
76561198080688938,76561198080688938,4995,4000
76561198080689153,76561198080689153,5026,4000
76561198080689296,76561198080689296,354,4000
lolbagzbro,76561198080689388,698,65800
76561198080691602,76561198080691602,236,4000
76561198080692743,76561198080692743,0,0
76561198080695402,76561198080695402,2807,4000
909085,76561198080703849,10562,550
76561198080704551,76561198080704551,0,0
76561198080704583,76561198080704583,1050,4000
76561198080707171,76561198080707171,0,0
76561198080709122,76561198080709122,2734,620
76561198080709251,76561198080709251,0,34900
summerctrl,76561198080712563,3731,240
76561198080713322,76561198080713322,0,205790
NuggetyChicken,76561198080713348,984,204300
76561198080714665,76561198080714665,416,550
thejackster95,76561198080715053,96,205790
76561198080716088,76561198080716088,0,0
76561198080718143,76561198080718143,2679,4000
76561198080718279,76561198080718279,0,0
Loveaomamm,76561198080720082,2987,4000
looksteam,76561198080720386,1507,240
76561198080722863,76561198080722863,3,205790
76561198080724451,76561198080724451,252,32800
76561198080727381,76561198080727381,0,0
76561198080728176,76561198080728176,632,220
76561198080731295,76561198080731295,0,205790
76561198080732157,76561198080732157,0,205790
76561198080733178,76561198080733178,8882,4000
76561198080741570,76561198080741570,483,7670
76561198080741736,76561198080741736,0,205790
76561198080746600,76561198080746600,995,4000
misterdiddlez,76561198080746792,5898,212680
76561198080748001,76561198080748001,296,4000
76561198080752305,76561198080752305,0,0
76561198080752695,76561198080752695,831,10
76561198080752786,76561198080752786,511,400
76561198080753241,76561198080753241,17,224540
76561198080753445,76561198080753445,1406,220
76561198080754769,76561198080754769,760,4000
jamesxmcintosh,76561198080756180,0,50
76561198080756775,76561198080756775,2125,4000
76561198080758534,76561198080758534,114,224260
76561198080762276,76561198080762276,0,0
76561198080763087,76561198080763087,379,223710
76561198080763738,76561198080763738,0,205790
76561198080763919,76561198080763919,0,0
76561198080766372,76561198080766372,0,253980
76561198080766404,76561198080766404,2248,224540
76561198080769147,76561198080769147,290,218680
76561198080770526,76561198080770526,0,205790
76561198080771851,76561198080771851,2241,209870
Yomira,76561198080772609,0,0
vudd,76561198080774381,0,0
76561198080775033,76561198080775033,622,4000
76561198080776127,76561198080776127,75,205790
linzwatt,76561198080776247,0,0
76561198080778705,76561198080778705,0,0
Arici97,76561198080779315,13,12750
76561198080781773,76561198080781773,0,0
76561198080782064,76561198080782064,0,0
76561198080786320,76561198080786320,0,4000
76561198080787143,76561198080787143,246,33910
76561198080789177,76561198080789177,29,4000
poll_plays,76561198080789724,24849,1250
76561198080791279,76561198080791279,474,12210
76561198080793199,76561198080793199,1242,10
xXLeisureXx,76561198080795126,2444,550
76561198080795921,76561198080795921,27,224760
GoodMorning101,76561198080800463,0,0
76561198080801224,76561198080801224,713,220
76561198080802658,76561198080802658,2230,240
76561198080806638,76561198080806638,1307,4000
76561198080814183,76561198080814183,0,0
