genres,title,release_date,price,id,developer
"Action, Adventure, Free to Play, Simulation, Sports",theHunter: Wayfarer Starter Pack,2014-10-24,14.99,304000,"Expansive Worlds,Avalanche Studios"
Casual,Alcatraz Builder,2014-06-12,4.99,326130,Little World Studio
"Indie, Simulation, Strategy, Early Access",Rise to Ruins,2014-10-27,9.99,328080,Raymond Doerr
"Indie, Simulation, Strategy",Democracy 3: Clones and Drones,2014-10-27,4.99,322000,Positech Games
"Action, Free to Play, Indie, RPG, Early Access",Skara - The Blade Remains,2017-02-03,Free to Play,274620,8-Bit Studio
"Indie, Simulation, Strategy",Rise to Ruins - The Living Soundtrack!,2014-10-27,2.99,328210,Bibiki
"Adventure, RPG",Mythos: The Beginning - Director's Cut,2014-10-24,5.99,325320,Dark Gaia Studios
"Adventure, Indie, RPG",Tales of Maj'Eyal - Ashes of Urh'Rok,2014-10-27,3.99,316910,Netcore Games
"Adventure, Indie, RPG, Strategy",Dungeon of the Endless™,2014-10-27,11.99,249050,AMPLITUDE Studios
"Adventure, Indie, RPG, Strategy",Dungeon of the Endless™ - Crystal Edition Upgrade,2014-10-27,7.99,268080,AMPLITUDE Studios
"Action, Adventure, Indie, RPG, Early Access",Hardland,2014-10-23,14.99,321980,Mountain Sheep
"Adventure, Indie",The Shopkeeper,2014-10-23,2.99,324610,Tom De Roeck
"Action, Indie",Fabula Mortis,2014-10-27,7.99,320790,Deadghost Interactive
"Action, Free to Play, Indie",Double Action: Boogaloo,2014-10-23,Free to Play,317360,Double Action Factory
"Action, Indie",Kromaia,2014-10-23,19.99,285980,Kraken Empire
"Action, Indie, Strategy",Prophour23 - Soundtrack,2014-10-23,3.99,328790,The Secret Pie
Strategy,Sid Meier's Civilization®: Beyond Earth™,2014-10-23,39.99,65980,"Firaxis Games,Aspyr (Mac, Linux)"
"Indie, Strategy",Organ Trail: Director's Cut - Soundtrack,2014-10-23,6.99,328850,The Men Who Wear Many Hats
"Adventure, Indie",Squishy the Suicidal Pig,2014-10-23,1.99,318430,"Tomi Maarela,Elias Viglione"
Casual,Pajama Sam: Games to Play on Any Day,2001-01-01,4.99,317020,Humongous Entertainment
"Adventure, Casual",Fatty Bear's Birthday Surprise,1993-03-26,6.99,317030,Humongous Entertainment
Strategy,Deadlock: Planetary Conquest,1996-01-01,6.99,328440,"Accolade, Inc."
Strategy,Deadlock II: Shrine Wars,1998-01-01,6.99,328450,"Cyberlore Studios, Inc.,Accolade"
"Action, Racing",Redline,1999-01-01,6.99,328460,"Accolade, Inc."
Action,Slave Zero,1999-01-01,6.99,328470,"Accolade, Inc."
"Action, Adventure, Strategy",7th Legion,1997-01-01,6.99,327910,"Epic MegaGames,Vision Software"
Strategy,Graviteam Tactics: Shield of the Prophet,2014-10-23,14.99,326391,Graviteam
"Action, Indie, RPG",Ziggurat,2014-10-23,14.99,308420,Milkstone Studios
Indie,TesserAct - Official Soundtrack,2014-10-23,3.99,329360,Propelled Bird Software
"Action, Casual",Cooking Academy Fire and Knives,2014-10-23,14.99,322040,Fugazo
"Action, Adventure, Indie",Snow Light,2014-08-15,9.99,329480,West Dragon Productions DR
"Animation &amp; Modeling, Video Production",FaceRig Halloween Avatars 2014,2014-10-24,4.99,326810,Holotech Studios
"Action, Casual, Indie",Vanguard Princess Lilith,2014-10-19,2.99,329150,Tomoaki Sugeno
"Action, Indie, Strategy",Prophour23,2014-10-22,9.99,317610,The Secret Pie
"Adventure, Indie, RPG, Simulation",Data Hacker: Corruption,2014-01-01,2.99,329000,New Reality Games
"Casual, Indie",Moonlight Minions,2014-10-22,0.99,311170,Shorebound Studios
"Indie, Simulation",Meadowland,2014-10-22,3.99,320120,Mårten Jonsson
Adventure,Paper Monsters Recut,2014-10-23,7.99,314540,"Mobot Studios, Inc"
"Indie, RPG, Strategy",Talisman - The Dungeon Expansion,2014-10-23,6.99,267775,Nomad Games
Adventure,Dragonsphere,1994-01-01,6.99,327940,MPS Labs
"Adventure, RPG",Darklands,1992-01-01,6.99,327930,MPS Labs
Adventure,BloodNet,1993-01-01,6.99,327920,"MicroProse Software, Inc"
Simulation,Train Simulator: DB BR 442 'Talent 2' EMU Add-On,2014-10-20,19.99,258656,Dovetail Games
Strategy,Fat Chicken - OST by Jason Graves,2014-10-20,4.99,326250,"Mighty Rabbit Studios,Relevant Games"
"Action, Indie, RPG",Paranautical Activity: Deluxe Atonement Edition,2013-02-14,9.99,250580,Digerati Distribution
Action,One Shot Escape DLC,2014-10-20,0.99,289733,Eko Software
Action,Barricade! DLC,2014-10-20,1.99,289734,Eko Software
"Adventure, Casual, Indie",Sinister City,2014-10-18,0.99,326180,Jetdogs Studios
"Audio Production, Utilities",Text-to-VoIP Plugin,2014-10-20,9.99,281102,Screaming Bee
"Action, Indie, Simulation, Strategy",Door Kickers,2014-10-20,19.99,248610,KillHouse Games
"Action, Casual, Indie, Racing, Sports",SpeedRunners - Youtuber Pack 2,2014-10-20,2.99,317490,DoubleDutch Games
"Action, Casual, Indie, Racing, Sports",SpeedRunners - Youtuber Pack 1,2014-10-20,2.99,317480,DoubleDutch Games
Utilities,WorldCreator,2014-01-01,69.99,314730,"Johannes Rosenberg,Stefan Kraus,Timo Armbruster"
"Casual, Indie",Poltergeist: A Pixelated Horror,2014-10-20,7.99,323700,Glitchy Pixel
Strategy,Warlock 2: Wrath of the Nagas,2014-10-21,14.99,306150,Ino-Co Plus
"Indie, RPG, Strategy",Jagged Alliance Flashback,2014-10-21,19.99,256010,Full Control
"Action, Adventure",NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC9 Variety Pack 3,2014-10-21,1.99,316060,"CyberConnect2 Co., Ltd."
Strategy,"Warlock 2: The Good, the Bad, &amp; the Muddy",2014-10-21,4.99,320721,Ino-Co Plus
Strategy,Warlock 2: Spectacular Spell Pack,2014-10-21,4.99,320750,Ino-Co Plus
"Action, Adventure",Sniper Elite 3 - U.S. Camouflage Rifles Pack,2014-10-17,1.99,326430,Rebellion
Strategy,Warlock 2: Three Mighty Mages,2014-10-21,4.99,320730,Ino-Co Plus
"Action, Simulation",Wings! Remastered Edition,2014-10-17,14.99,320840,Cinemaware
"Indie, RPG",Thieves' Gambit: The Curse of the Black Cat,2014-10-17,2.99,328550,Choice of Games
RPG,Pier Solar - The Definitive Original Soundtrack,2011-09-01,9.99,328200,WaterMelon
"Indie, RPG",DarkEnd,2014-10-17,7.99,292370,Kodots Games
"Action, Indie",DeadCore,2014-10-17,9.99,284460,5 Bits Games
"Indie, Simulation, Strategy",Supreme Ruler Ultimate,2014-10-17,19.99,314980,BattleGoat Studios
"Indie, Massively Multiplayer, RPG",Perpetuum,2014-10-17,9.99,223410,Avatar Creations
"Casual, Indie",Secret of the Magic Crystals - Dress Up,2014-10-17,2.99,321421,Artery Games
Adventure,Rex Nebular and the Cosmic Gender Bender,1992-11-01,6.99,328430,"MicroProse Software, Inc."
"Casual, Simulation",Rocksmith® 2014 – The White Stripes - “Fell in Love with a Girl”,2014-10-14,2.99,295025,Ubisoft - San Francisco
"Casual, Simulation",Rocksmith® 2014 – The White Stripes - “Blue Orchid”,2014-10-14,2.99,295028,Ubisoft - San Francisco
"Casual, Simulation",Rocksmith® 2014 – The White Stripes - “Seven Nation Army”,2014-10-14,2.99,295024,Ubisoft - San Francisco
"Casual, Simulation",Rocksmith® 2014 – The White Stripes - “You Don’t Know What Love Is (You Just Do As You’re Told)”,2014-10-14,2.99,295027,Ubisoft - San Francisco
"Casual, Simulation",Rocksmith® 2014 – The White Stripes - “The Hardest Button to Button”,2014-10-14,2.99,295026,Ubisoft - San Francisco
"Casual, Simulation",Rocksmith® 2014 – The White Stripes Song Pack,2014-10-14,11.99,295029,Ubisoft - San Francisco
"Indie, Strategy",Eufloria HD Original Soundtrack,2014-10-14,7.99,327040,Milieu
"Indie, Strategy",Eufloria HD,2014-10-14,14.99,221180,"Rudolf Kremers &amp; Alex May,Tuna"
Simulation,DIG IT! - A Digger Simulator,2014-10-14,17.99,311910,Cape Copenhagen
Simulation,OMSI 2 Add-on Vienna,2014-10-15,19.99,313420,ViewApp
Simulation,X-Plane 10 AddOn - Carenado - C152 II,2014-10-15,24.99,325142,Carenado
Adventure,Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,2014-10-15,19.99,262000,"Phoenix Online Studios,Pinkerton Road Studio"
"Casual, Indie, Early Access",Blob From Space,2014-10-15,5.99,315070,JosPlays
"Adventure, Indie, RPG",Legend of Grimrock 2,2014-10-15,23.99,251730,Almost Human Games
"Casual, Indie",May’s Mysteries: The Secret of Dragonville,2012-06-13,9.99,327650,V5 Play
"Action, Adventure, Indie",Slender: The Arrival Soundtrack,2014-10-08,4.99,324720,Blue Isle Studios
"Action, Adventure, Indie, RPG, Early Access",Salt,2014-08-22,14.99,327860,Lavaboots Studios
"Free to Play, RPG, Strategy",Pox Nora,2014-10-15,Free to Play,201210,Desert Owl Games LLC
"Indie, Strategy",100% Orange Juice - Syura &amp; Nanako Character Pack,2014-10-15,1.99,327340,Orange_Juice
"Action, Adventure",NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC8 Variety Pack 2,2014-10-14,1.99,301897,"CyberConnect2 Co., Ltd."
"RPG, Simulation, Strategy",Expansion - Crusader Kings II: Charlemagne,2014-10-14,14.99,292982,Paradox Development Studio
"RPG, Simulation, Strategy",Crusader Kings II: Early Eastern Clothing Pack,2014-10-14,1.99,292984,Paradox Development Studio
"RPG, Simulation, Strategy",Crusader Kings II: Early Western Clothing Pack,2014-10-14,1.99,292983,Paradox Development Studio
"Action, RPG",Borderlands: The Pre-Sequel,2014-10-14,39.99,261640,"2K Australia,Gearbox Software,Aspyr (Mac and Linux)"
"RPG, Simulation, Strategy",E-book - Crusader Kings II: The Song of Roland,2014-10-14,1.99,326530,Paradox Development Studio
"Adventure, Indie",Bik - A Space Adventure,2014-10-14,4.99,325160,Zotnip
"RPG, Simulation, Strategy",Crusader Kings II: Dynasty Shields Charlemagne,2014-10-14,1.99,292985,Paradox Development Studio
"Adventure, Indie",Bik - Soundtrack,2014-10-14,2.99,326290,Zotnip
"Action, Adventure",NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC7 Variety Pack 1,2014-10-07,1.99,301896,"CyberConnect2 Co., Ltd."
"Casual, Simulation",Rocksmith® 2014 – Audioslave - “I Am The Highway”,2014-10-07,2.99,295018,Ubisoft - San Francisco
"Casual, Simulation",Rocksmith® 2014 – Audioslave - “Cochise”,2014-10-07,2.99,295021,Ubisoft - San Francisco
"Casual, Simulation",Rocksmith® 2014 – Audioslave - “Be Yourself”,2014-10-07,2.99,295019,Ubisoft - San Francisco
"Casual, Simulation",Rocksmith® 2014 – Audioslave - “Like a Stone”,2014-10-07,2.99,295020,Ubisoft - San Francisco
"Casual, Simulation",Rocksmith® 2014 – Audioslave Song Pack,2014-10-07,11.99,295023,Ubisoft - San Francisco
"Casual, Simulation",Rocksmith® 2014 – Audioslave - “Show Me How to Live”,2014-10-07,2.99,295022,Ubisoft - San Francisco
"Action, Adventure, Racing",Sleeping Dogs: Definitive Edition,2014-10-08,29.99,307690,"United Front Games,Feral Interactive (Mac)"
"Casual, Free to Play, Indie, Massively Multiplayer, Strategy",My Lands: Builder - Artifact DLC Pack,2014-10-03,79.99,326691,"Gravvit Ltd,Forbes  Consult Ltd"
"Casual, Free to Play, Indie, Massively Multiplayer, Strategy",My Lands: Highlander - Artifact DLC Pack,2014-10-03,99.99,326690,"Gravvit Ltd,Forbes  Consult Ltd"
"Action, Indie",Ultratron Soundtrack,2014-09-25,4.99,325570,Puppygames
"Action, Adventure, Casual, Indie",Last Knight: Rogue Rider Edition,2014-10-03,7.99,262210,Toco Games
"Design &amp; Illustration, Web Publishing",RPG Maker VX Ace - Evil Castle Tiles Pack,2014-10-03,9.99,325500,Degica
"Action, Indie",A.R.E.S. Extinction Agenda EX,2014-10-03,9.99,315340,Extend Studio
"Design &amp; Illustration, Web Publishing",RPG Maker VX Ace - Tarot Battlers,2014-10-03,14.99,325501,"Degica,Thalzon"
"Design &amp; Illustration, Web Publishing",RPG Maker VX Ace - Inspirational Vol. 3,2014-10-03,24.99,325503,Degica
"Indie, Strategy, Early Access",Warring States,2014-10-06,19.99,282680,polynation games ltd
Adventure,Damned,2014-10-06,9.99,251170,9heads Game Studios
"Design &amp; Illustration, Web Publishing",RPG Maker VX Ace - Gyrowolf's Galactic Music Pack,2014-10-03,19.99,325502,"Degica,Gyrowolf"
"Design &amp; Illustration, Web Publishing",RPG Maker VX Ace - Luna Engine,2014-10-03,29.99,325504,"Archeia,Degica"
"Action, Adventure",Disney Epic Mickey 2:  The Power of Two,2012-11-18,19.99,245300,Junction Point
"Action, Adventure",Disney Planes,2013-08-06,19.99,286880,Behaviour Interactive
"Action, Adventure, Racing",Disney•Pixar Cars 2: The Video Game,2011-06-21,19.99,301760,Avalanche Software
Action,Alien: Isolation,2014-10-06,39.99,214490,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
"Action, Adventure",Disney•Pixar Brave: The Video Game,2012-06-19,19.99,301830,Behaviour Interactive Inc.
"Action, Adventure",Disney•Pixar Toy Story 3: The Video Game,2011-06-15,19.99,300820,Avalanche Software
Action,Alien: Isolation - Crew Expendable,2014-10-06,3.99,282511,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
Simulation,Train Simulator: DB BR 103 TEE Loco Add-On,2014-10-09,19.99,277741,Virtual Railroads
Simulation,Train Simulator: GWR Class 14XX Loco Add-On,2014-10-09,19.99,277745,Victory Works
"Action, Adventure",Pirates of the Caribbean: At World's End,2007-05-22,19.99,301980,Eurocom Entertainment Software
"Action, Indie",Giana Sisters: Twisted Dreams - Original Soundtrack,2014-10-09,7.99,326370,Black Forest Games
RPG,FINAL FANTASY® XIII,2014-10-09,15.99,292120,Square Enix
"Adventure, Indie",TRI Original Soundtrack + Artbook,2014-10-09,8.99,323730,Rat King Entertainment
"Adventure, Indie",TRI: Of Friendship and Madness,2014-10-09,14.99,293660,Rat King Entertainment
"Adventure, Indie",A Golden Wake,2014-10-09,9.99,307570,Grundislav Games
"Adventure, Simulation",Sid Meier's Covert Action (Classic),1990-01-01,6.99,327390,"MicroProse Software, Inc"
"Adventure, Simulation",Sid Meier's Pirates! Gold Plus (Classic),1987-01-01,6.99,327380,"MicroProse Software, Inc"
"Adventure, Simulation",Sid Meier's Colonization (Classic),1994-01-01,6.99,327400,"MicroProse Software, Inc"
"Casual, Strategy",Crazy Machines 2: Pirates,2014-10-09,2.99,323390,Fakt Software
"Action, Adventure, Indie",Schein,2014-10-09,8.99,321920,Zeppelin Studio
Simulation,X-Plane 10 AddOn - Carenado - PA32R 301 Saratoga SP,2014-10-10,24.99,325143,Carenado
Action,Ryse: Son of Rome,2014-10-10,19.99,302510,Crytek
Casual,Save the Furries,2012-05-15,6.99,325110,Smack Down Productions
"Indie, Simulation",Euro Truck Simulator 2 - French Paint Jobs Pack,2014-10-10,0.99,318510,SCS Software
"Indie, RPG",Boot Hill Heroes,2014-10-10,8.99,313470,Experimental Gamer Studios
Utilities,ShaderTool,2014-04-01,29.99,314720,"Stefan Kraus,Timo Armbruster"
"Action, Racing",Split/Second,2010-05-18,19.99,297860,Black Rock Studio
"Action, Adventure",Disney's Tangled,2010-11-19,19.99,318950,Planet Moon Studios
"Action, Adventure",Disney TRON: Evolution,2010-12-07,19.99,315440,GameStar
"Action, Adventure",Disney Alice in Wonderland,2010-03-02,19.99,316030,Etranges Libellules Studios
Adventure,Disney The Princess and the Frog,2009-11-17,19.99,318740,Griptonite Games
"Action, Adventure",LEGO® Pirates of the Caribbean: The Video Game,2011-05-24,19.99,311770,Traveller's Tales
"Action, Adventure",Disney Universe,2011-10-25,19.99,316260,Eurocom
Casual,Moorhuhn / Crazy Chicken Tales,2010-09-13,2.99,318660,Coreplay
"Animation &amp; Modeling, Design &amp; Illustration, Photo Editing",Substance B2M3,2014-09-30,99.99,325910,Allegorithmic
"Animation &amp; Modeling, Design &amp; Illustration, Photo Editing",Bitmap2Material 3 Professional Upgrade,2014-09-30,49.99,326050,Allegorithmic
"Action, Casual, Indie, Early Access",Cavern Kings,2014-09-30,9.99,321830,Vine
"Action, Adventure",Watch_Dogs - Bad Blood,2014-09-30,14.99,293061,Ubisoft
"Action, Indie",Skullgirls: Eliza,2014-09-30,1.99,245176,Lab Zero Games
Utilities,CardFile3D,2014-10-01,9.99,272300,Studio V5
Simulation,X-Plane 10 AddOn - Carenado - M20J 201,2014-10-01,24.99,325144,Carenado
"Casual, Indie, Strategy",Khet 2.0,2014-10-01,9.99,312720,BlueLine Games
"Casual, Simulation",Rocksmith® 2014 – Shinedown - “Enemies”,2014-09-23,2.99,295006,Ubisoft - San Francisco
"Casual, Simulation",Rocksmith® 2014 – Shinedown - “Second Chance”,2014-09-23,2.99,295007,Ubisoft - San Francisco
"Casual, Simulation",Rocksmith® 2014 – Shinedown - “Sound of Madness”,2014-09-23,2.99,295010,Ubisoft - San Francisco
"Casual, Simulation",Rocksmith® 2014 – Shinedown Song Pack,2014-09-23,11.99,295011,Ubisoft - San Francisco
"Action, Adventure, RPG",Gauntlet™ Slayer Edition,2014-09-23,19.99,258970,Arrowhead Game Studios
"Action, Adventure",Schrödinger’s Cat And The Raiders Of The Lost Quark,2014-09-23,9.99,295490,Italic Pig
Casual,Runaway Express Mystery,2014-09-23,6.99,299020,Icarus Games
"Indie, RPG",Fantasy Grounds - Sundered Skies #1 The Ice Tower,2014-09-23,7.99,325040,"SmiteWorks USA, LLC"
"Indie, RPG",Fantasy Grounds - Sundered Skies #2 Fate of the Summoner,2014-09-23,7.99,325041,"SmiteWorks USA, LLC"
"Indie, RPG",Fantasy Grounds - Sundered Skies #3 Blade of Destiny,2014-09-23,7.99,325042,"SmiteWorks USA, LLC"
"Indie, RPG",Fantasy Grounds - Sundered Skies #4 Mindthief,2014-09-23,7.99,325043,"SmiteWorks USA, LLC"
"Indie, RPG",Fantasy Grounds - Sundered Skies Tokens,2014-09-23,4.99,325044,"SmiteWorks USA, LLC"
"Casual, Simulation, Strategy",TransOcean: The Shipping Company,2014-09-23,19.99,289930,Deck13 Hamburg
Action,Red Orchestra 2/Rising Storm Beta Community Maps,2014-09-23,Free Mod,324850,"RO2/RS Community,Tripwire Interactive"
Action,Red Orchestra 2/Rising Storm Alpha Community Maps,2014-09-23,Free Mod,324830,"RO2/RS Community,Tripwire Interactive"
"Action, Adventure",NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC3 Summer Cloth Pack,2014-09-23,1.99,301892,"CyberConnect2 Co., Ltd."
Action,Raiden III Digital Edition,2014-09-25,9.99,315670,"Moss Co., Ltd."
"Indie, RPG, Strategy",Steam Marines,2013-09-04,19.99,253630,Worthless Bums
Simulation,X-Plane 10 AddOn - Aerosoft - Airport Dusseldorf,2014-09-24,29.99,316290,"German Airports Team,Aerosoft GmbH"
"Action, Indie, RPG",Moorhuhn: Tiger and Chicken,2016-11-29,4.99,321940,Deck 13
"Action, Casual",Beyond Gravity,2014-09-23,1.99,317510,Qwiboo Ltd
"Action, Adventure, Indie",Fenix Rage,2014-09-24,14.99,294460,Green Lava Studios
"Casual, Indie, RPG, Strategy",Sword of the Stars: The Pit - Juggernaut,2014-09-24,1.99,323560,Kerberos Productions Inc.
"Action, Adventure, Indie, RPG",Van Helsing II: Pigasus,2014-09-24,2.99,324290,NeocoreGames
"Indie, Strategy",Ground Pounders: Tarka DLC,2014-09-24,3.99,323570,Kerberos Productions Inc.
"Simulation, Strategy",911: First Responders®,2006-04-13,4.99,323610,Sixteen Tons Entertainment
Simulation,Roadside Assistance Simulator,2014-09-25,9.99,302440,Fragment Production Ltd
"Adventure, Indie",The Vanishing of Ethan Carter - Collector's Edition Upgrade,2014-09-25,9.99,319930,The Astronauts
"Adventure, Indie",The Vanishing of Ethan Carter,2014-09-25,19.99,258520,The Astronauts
"Action, RPG",Darkstone,1999-07-31,4.99,320320,Delphine Software
"Action, Adventure, Indie",Kraven Manor,2014-09-26,5.99,296630,Demon Wagon Studios
Simulation,Dandelion - Wishes brought to you -,2012-08-27,29.99,321290,"Sujin Ri,Marcos Arroyo,Seona Lee,Somi Lee,Sohyeon Jeon"
"Simulation, Strategy",Command: Modern Air / Naval Operations WOTY,2014-09-26,79.99,321410,WarfareSims
"Action, RPG, Simulation",Starpoint Gemini 2,2014-09-26,34.99,236150,Little Green Men Games
"Action, Adventure, Indie",Neverending Nightmares,2014-09-26,14.99,253330,Infinitap Games
"Action, Adventure, Indie, RPG",TinyKeep,2014-09-29,9.99,278620,Phigames
"Action, Casual, Indie, Sports",STARWHAL,2014-09-29,11.99,263020,Breakfall
"Action, Adventure, Indie",Outland,2014-09-29,9.99,305050,Housemarque
"Action, Indie",Dino D-Day: Last Stand DLC,2014-09-29,4.99,311660,800 North and Digital Ranch
